HOSTNAME,TIME,NET,MEM,CPU
host-10-9-3-168,1432698171,2382592,497104,0.09
mosix1.curs.pub.ro,1432698172,2853756,567996,0.47
host-10-9-3-167,1432698171,2832372,379968,0.10
host-10-9-3-168,1432698173,2382592,497120,0.08
mosix1.curs.pub.ro,1432698173,2853760,568096,0.47
host-10-9-3-167,1432698173,2832372,379976,0.09
host-10-9-3-168,1432698175,2382596,497104,0.08
mosix1.curs.pub.ro,1432698175,2853760,568112,0.47
host-10-9-3-167,1432698175,2832376,380092,0.09
host-10-9-3-168,1432698176,2382600,491400,0.08
mosix1.curs.pub.ro,1432698177,2853768,568120,0.51
host-10-9-3-167,1432698176,2832380,380100,0.09
host-10-9-3-168,1432698178,2382600,491548,0.08
mosix1.curs.pub.ro,1432698178,2853768,568112,0.51
host-10-9-3-167,1432698178,2832380,379976,0.09
host-10-9-3-168,1432698180,2382604,491532,0.08
mosix1.curs.pub.ro,1432698180,2853772,568236,0.51
host-10-9-3-167,1432698180,2832384,380216,0.09
host-10-9-3-168,1432698181,2382604,491540,0.08
mosix1.curs.pub.ro,1432698182,2853772,568468,0.55
host-10-9-3-167,1432698181,2832384,380240,0.09
host-10-9-3-168,1432698183,2382608,491656,0.07
mosix1.curs.pub.ro,1432698183,2853776,568120,0.55
host-10-9-3-167,1432698183,2832388,380216,0.08
host-10-9-3-168,1432698185,2382608,491648,0.07
mosix1.curs.pub.ro,1432698185,2853776,568492,0.55
host-10-9-3-167,1432698185,2832388,380216,0.08
host-10-9-3-168,1432698186,2382612,491548,0.07
mosix1.curs.pub.ro,1432698187,2853780,568600,0.51
host-10-9-3-167,1432698186,2832392,380216,0.08
host-10-9-3-168,1432698188,2382612,491904,0.06
mosix1.curs.pub.ro,1432698188,2853780,562888,0.51
host-10-9-3-167,1432698188,2832392,380348,0.07
host-10-9-3-168,1432698190,2382616,491780,0.06
mosix1.curs.pub.ro,1432698190,2853784,563012,0.51
host-10-9-3-167,1432698190,2832396,380340,0.07
host-10-9-3-168,1432698191,2382616,491780,0.06
mosix1.curs.pub.ro,1432698192,2853788,563144,0.47
host-10-9-3-167,1432698191,2832396,380232,0.07
host-10-9-3-168,1432698193,2382620,492036,0.06
mosix1.curs.pub.ro,1432698193,2853788,563152,0.47
host-10-9-3-167,1432698193,2832400,380488,0.07
host-10-9-3-168,1432698195,2382620,491904,0.06
mosix1.curs.pub.ro,1432698195,2853792,563260,0.47
host-10-9-3-167,1432698195,2832400,380372,0.07
host-10-9-3-168,1432698196,2382628,491896,0.06
mosix1.curs.pub.ro,1432698197,2853792,563012,0.43
host-10-9-3-167,1432698196,2832404,380364,0.07
host-10-9-3-168,1432698198,2382632,492152,0.05
mosix1.curs.pub.ro,1432698198,2853796,563284,0.43
host-10-9-3-167,1432698198,2832408,380588,0.06
host-10-9-3-168,1432698200,2382632,492028,0.05
mosix1.curs.pub.ro,1432698200,2853796,563268,0.43
host-10-9-3-167,1432698200,2832408,380488,0.06
host-10-9-3-168,1432698201,2382636,492036,0.05
mosix1.curs.pub.ro,1432698202,2853800,563260,0.39
host-10-9-3-167,1432698201,2832412,380488,0.06
host-10-9-3-168,1432698203,2382636,492020,0.05
mosix1.curs.pub.ro,1432698203,2853800,563392,0.39
host-10-9-3-167,1432698203,2832412,380604,0.06
host-10-9-3-168,1432698205,2382640,492144,0.05
mosix1.curs.pub.ro,1432698205,2853804,563632,0.39
host-10-9-3-167,1432698205,2832416,380488,0.06
host-10-9-3-168,1432698206,2382640,492036,0.05
mosix1.curs.pub.ro,1432698207,2853804,563384,0.36
host-10-9-3-167,1432698206,2832420,380744,0.06
host-10-9-3-168,1432698208,2382644,492292,0.05
mosix1.curs.pub.ro,1432698208,2853808,563524,0.36
host-10-9-3-167,1432698208,2832424,380712,0.05
host-10-9-3-168,1432698210,2382644,492152,0.05
mosix1.curs.pub.ro,1432698210,2853808,563640,0.36
host-10-9-3-167,1432698210,2832424,380604,0.05
host-10-9-3-168,1432698211,2382648,491384,0.05
mosix1.curs.pub.ro,1432698212,2853812,563508,0.33
host-10-9-3-167,1432698211,2832428,380852,0.05
host-10-9-3-168,1432698213,2382652,491524,0.04
mosix1.curs.pub.ro,1432698213,2853812,563640,0.33
host-10-9-3-167,1432698213,2832428,380836,0.05
host-10-9-3-168,1432698215,2382652,491516,0.04
mosix1.curs.pub.ro,1432698215,2853816,563796,0.33
host-10-9-3-167,1432698215,2832432,381108,0.05
host-10-9-3-168,1432698216,2382660,491508,0.04
mosix1.curs.pub.ro,1432698217,2853816,563780,0.39
host-10-9-3-167,1432698216,2832432,380960,0.05
host-10-9-3-168,1432698218,2382660,491516,0.04
mosix1.curs.pub.ro,1432698218,2853820,563756,0.39
host-10-9-3-167,1432698218,2832436,381100,0.04
host-10-9-3-168,1432698220,2382664,491128,0.04
mosix1.curs.pub.ro,1432698220,2853820,563896,0.39
host-10-9-3-167,1432698220,2832440,381084,0.04
host-10-9-3-168,1432698246,2382664,491088,0.03
mosix1.curs.pub.ro,1432698247,2853824,563888,0.23
host-10-9-3-167,1432698246,2832440,380960,0.03
host-10-9-3-168,1432698248,2382668,491508,0.02
mosix1.curs.pub.ro,1432698248,2853828,564012,0.23
host-10-9-3-167,1432698248,2832444,381084,0.03
host-10-9-3-168,1432698250,2382672,491508,0.02
mosix1.curs.pub.ro,1432698250,2853832,564004,0.23
host-10-9-3-167,1432698250,2832444,380960,0.03
host-10-9-3-168,1432698251,2382676,491640,0.02
mosix1.curs.pub.ro,1432698252,2853832,564252,0.22
host-10-9-3-167,1432698251,2832448,380968,0.03
host-10-9-3-168,1432698253,2382680,491632,0.02
mosix1.curs.pub.ro,1432698253,2853836,564252,0.22
host-10-9-3-167,1432698253,2832448,381232,0.02
host-10-9-3-168,1432698255,2382680,491244,0.02
mosix1.curs.pub.ro,1432698255,2853836,564144,0.22
host-10-9-3-167,1432698255,2832452,381224,0.02
host-10-9-3-168,1432698281,2382680,491228,0.01
mosix1.curs.pub.ro,1432698282,2853844,564128,0.18
host-10-9-3-167,1432698281,2832452,381208,0.02
host-10-9-3-168,1432698283,2382684,491516,0.01
mosix1.curs.pub.ro,1432698283,2853844,564300,0.18
host-10-9-3-167,1432698283,2832456,381100,0.02
host-10-9-3-168,1432698285,2382692,491764,0.01
mosix1.curs.pub.ro,1432698285,2853848,564128,0.18
host-10-9-3-167,1432698285,2832456,381092,0.02
host-10-9-3-168,1432698286,2382692,491780,0.01
mosix1.curs.pub.ro,1432698287,2853848,564268,0.17
host-10-9-3-167,1432698286,2832460,381356,0.02
host-10-9-3-168,1432698288,2382696,491764,0.01
mosix1.curs.pub.ro,1432698288,2853852,564252,0.17
host-10-9-3-167,1432698288,2832460,381332,0.01
host-10-9-3-168,1432698290,2382696,491384,0.01
mosix1.curs.pub.ro,1432698290,2853852,564508,0.17
host-10-9-3-167,1432698290,2832464,381456,0.01
host-10-9-3-168,1432698316,2382700,490576,0.07
mosix1.curs.pub.ro,1432698317,2853860,564616,0.10
host-10-9-3-167,1432698316,2832468,381192,0.01
host-10-9-3-168,1432698318,2382700,492624,0.06
mosix1.curs.pub.ro,1432698318,2853864,564500,0.10
host-10-9-3-167,1432698318,2832468,381440,0.01
host-10-9-3-168,1432698320,2382708,492748,0.06
mosix1.curs.pub.ro,1432698320,2853868,564608,0.10
host-10-9-3-167,1432698320,2832476,381332,0.01
host-10-9-3-168,1432698321,2382712,492764,0.06
mosix1.curs.pub.ro,1432698322,2853872,564740,0.09
host-10-9-3-167,1432698321,2832476,381580,0.01
host-10-9-3-168,1432698323,2382712,492624,0.06
mosix1.curs.pub.ro,1432698324,2853872,564616,0.09
host-10-9-3-167,1432698323,2832480,381440,0.01
host-10-9-3-168,1432698325,2382716,492896,0.06
mosix1.curs.pub.ro,1432698325,2853876,564732,0.09
host-10-9-3-167,1432698325,2832480,381720,0.01
host-10-9-3-168,1432698326,2382716,492872,0.06
mosix1.curs.pub.ro,1432698327,2853876,564740,0.33
host-10-9-3-167,1432698326,2832484,381572,0.01
host-10-9-3-168,1432698328,2382720,492872,0.05
mosix1.curs.pub.ro,1432698329,2853880,564864,0.33
host-10-9-3-167,1432698328,2832484,381564,0.01
host-10-9-3-168,1432698330,2382720,492996,0.05
mosix1.curs.pub.ro,1432698330,2853880,565120,0.33
host-10-9-3-167,1432698330,2832488,381688,0.01
host-10-9-3-168,1432698331,2382724,493004,0.05
mosix1.curs.pub.ro,1432698332,2853884,565120,0.86
host-10-9-3-167,1432698331,2832488,381712,0.01
host-10-9-3-168,1432698333,2382724,493036,0.05
mosix1.curs.pub.ro,1432698334,2853884,564980,0.86
host-10-9-3-167,1432698333,2832492,381712,0.01
host-10-9-3-168,1432698335,2382728,493028,0.05
mosix1.curs.pub.ro,1432698335,2853888,565104,0.86
host-10-9-3-167,1432698335,2832492,381828,0.01
host-10-9-3-168,1432698336,2382728,493136,0.05
mosix1.curs.pub.ro,1432698337,2853888,565144,1.03
host-10-9-3-167,1432698336,2832496,381704,0.01
host-10-9-3-168,1432698338,2382732,493020,0.05
mosix1.curs.pub.ro,1432698339,2853892,565228,1.03
host-10-9-3-167,1432698338,2832500,381836,0.01
host-10-9-3-168,1432698340,2382732,493260,0.05
mosix1.curs.pub.ro,1432698340,2853892,565368,1.03
host-10-9-3-167,1432698340,2832500,381712,0.01
host-10-9-3-168,1432698342,2382736,493268,0.05
mosix1.curs.pub.ro,1432698342,2853896,565244,1.35
host-10-9-3-167,1432698342,2832504,381836,0.01
host-10-9-3-168,1432698343,2382740,493400,0.04
mosix1.curs.pub.ro,1432698344,2853896,565376,1.35
host-10-9-3-167,1432698343,2832504,381960,0.01
host-10-9-3-168,1432698345,2382740,493268,0.04
mosix1.curs.pub.ro,1432698345,2853904,565740,1.35
host-10-9-3-167,1432698345,2832508,381960,0.01
host-10-9-3-168,1432698347,2382744,493384,0.04
mosix1.curs.pub.ro,1432698347,2853908,565352,1.56
host-10-9-3-167,1432698347,2832508,381976,0.01
host-10-9-3-168,1432698348,2382744,493400,0.04
mosix1.curs.pub.ro,1432698349,2853912,565508,1.56
host-10-9-3-167,1432698348,2832512,382084,0.01
host-10-9-3-168,1432698350,2382748,493524,0.04
mosix1.curs.pub.ro,1432698350,2853912,565608,1.52
host-10-9-3-167,1432698350,2832512,382084,0.01
host-10-9-3-168,1432698352,2382748,493392,0.04
mosix1.curs.pub.ro,1432698352,2853916,565632,1.52
host-10-9-3-167,1432698352,2832516,381976,0.01
host-10-9-3-168,1432698353,2382752,493516,0.04
mosix1.curs.pub.ro,1432698354,2853916,565772,1.52
host-10-9-3-167,1432698353,2832516,382076,0.00
host-10-9-3-168,1432698355,2382752,493532,0.04
mosix1.curs.pub.ro,1432698356,2853920,565724,1.72
host-10-9-3-167,1432698355,2832520,381952,0.00
host-10-9-3-168,1432698357,2382756,493632,0.04
mosix1.curs.pub.ro,1432698357,2853920,565856,1.72
host-10-9-3-167,1432698357,2832520,382200,0.00
host-10-9-3-168,1432698358,2382760,493632,0.03
mosix1.curs.pub.ro,1432698359,2853924,565740,1.72
host-10-9-3-167,1432698358,2832528,382216,0.00
host-10-9-3-168,1432698360,2382764,493648,0.03
mosix1.curs.pub.ro,1432698361,2853924,565980,1.82
host-10-9-3-167,1432698360,2832528,382348,0.00
host-10-9-3-168,1432698362,2382764,493640,0.03
mosix1.curs.pub.ro,1432698362,2853928,565972,1.82
host-10-9-3-167,1432698362,2832532,382200,0.00
host-10-9-3-168,1432698363,2382768,493772,0.03
mosix1.curs.pub.ro,1432698364,2853928,565980,1.82
host-10-9-3-167,1432698363,2832536,382076,0.00
host-10-9-3-168,1432698365,2382772,493772,0.03
mosix1.curs.pub.ro,1432698366,2853932,566244,1.67
host-10-9-3-167,1432698365,2832536,382340,0.00
host-10-9-3-168,1432698367,2382772,493756,0.03
mosix1.curs.pub.ro,1432698367,2853932,566104,1.67
host-10-9-3-167,1432698367,2832544,382332,0.00
host-10-9-3-168,1432698369,2382776,493904,0.03
mosix1.curs.pub.ro,1432698369,2853932,566112,1.67
host-10-9-3-167,1432698369,2832544,382448,0.08
host-10-9-3-168,1432698370,2382780,493896,0.03
mosix1.curs.pub.ro,1432698371,2853936,566112,1.62
host-10-9-3-167,1432698370,2832548,382324,0.08
host-10-9-3-168,1432698372,2382784,493888,0.03
mosix1.curs.pub.ro,1432698372,2853936,566236,1.62
host-10-9-3-167,1432698372,2832548,382332,0.08
host-10-9-3-168,1432698374,2382784,494004,0.03
mosix1.curs.pub.ro,1432698374,2853940,566344,1.62
host-10-9-3-167,1432698374,2832552,382480,0.16
host-10-9-3-168,1432698375,2382788,494012,0.03
mosix1.curs.pub.ro,1432698376,2853940,566228,1.57
host-10-9-3-167,1432698375,2832552,382448,0.16
host-10-9-3-168,1432698377,2382788,493888,0.03
mosix1.curs.pub.ro,1432698377,2853944,566360,1.57
host-10-9-3-167,1432698377,2832556,382464,0.16
host-10-9-3-168,1432698379,2382792,494012,0.02
mosix1.curs.pub.ro,1432698379,2853944,566476,1.57
host-10-9-3-167,1432698379,2832556,382704,0.46
host-10-9-3-168,1432698380,2382792,494028,0.02
mosix1.curs.pub.ro,1432698381,2853948,566484,1.60
host-10-9-3-167,1432698380,2832560,382596,0.46
host-10-9-3-168,1432698382,2382796,494028,0.02
mosix1.curs.pub.ro,1432698382,2853948,566468,1.60
host-10-9-3-167,1432698382,2832560,382596,0.46
host-10-9-3-168,1432698384,2382796,494144,0.02
mosix1.curs.pub.ro,1432698384,2853952,566608,1.60
host-10-9-3-167,1432698384,2832564,382572,0.51
host-10-9-3-168,1432698385,2382800,494128,0.02
mosix1.curs.pub.ro,1432698386,2853956,566600,1.64
host-10-9-3-167,1432698385,2832564,382596,0.51
host-10-9-3-168,1432698387,2382800,494012,0.02
mosix1.curs.pub.ro,1432698388,2853960,566740,1.64
host-10-9-3-167,1432698387,2832568,382572,0.63
host-10-9-3-168,1432698389,2382804,494276,0.02
mosix1.curs.pub.ro,1432698389,2853960,566592,1.64
host-10-9-3-167,1432698389,2832572,382704,0.63
host-10-9-3-168,1432698390,2382808,494252,0.02
mosix1.curs.pub.ro,1432698391,2853964,566616,1.59
host-10-9-3-167,1432698390,2832572,382696,0.63
host-10-9-3-168,1432698392,2382808,494136,0.02
mosix1.curs.pub.ro,1432698393,2853964,566864,1.59
host-10-9-3-167,1432698392,2832576,382820,1.06
host-10-9-3-168,1432698394,2382812,494136,0.02
mosix1.curs.pub.ro,1432698394,2853972,566716,1.59
host-10-9-3-167,1432698394,2832576,382704,1.06
host-10-9-3-168,1432698395,2382812,494260,0.02
mosix1.curs.pub.ro,1432698396,2853972,566724,1.54
host-10-9-3-167,1432698395,2832580,382712,1.06
host-10-9-3-168,1432698397,2382820,494252,0.02
mosix1.curs.pub.ro,1432698398,2853976,567012,1.54
host-10-9-3-167,1432698397,2832584,382952,1.37
host-10-9-3-168,1432698399,2382820,494384,0.42
mosix1.curs.pub.ro,1432698399,2853976,566972,1.54
host-10-9-3-167,1432698399,2832588,382820,1.37
host-10-9-3-168,1432698401,2382824,494268,0.42
mosix1.curs.pub.ro,1432698401,2853984,566972,1.50
host-10-9-3-167,1432698401,2832588,382828,1.37
host-10-9-3-168,1432698402,2382824,494376,0.42
mosix1.curs.pub.ro,1432698403,2853984,566972,1.50
host-10-9-3-167,1432698402,2832592,382944,1.26
host-10-9-3-168,1432698404,2382828,494384,0.46
mosix1.curs.pub.ro,1432698404,2853988,567096,1.50
host-10-9-3-167,1432698404,2832592,382968,1.26
host-10-9-3-168,1432698406,2382828,494252,0.46
mosix1.curs.pub.ro,1432698406,2853988,567128,1.46
host-10-9-3-167,1432698406,2832596,383208,1.26
host-10-9-3-168,1432698407,2382832,494508,0.46
mosix1.curs.pub.ro,1432698408,2853992,567236,1.46
host-10-9-3-167,1432698407,2832596,382968,1.16
host-10-9-3-168,1432698409,2382832,494640,0.51
mosix1.curs.pub.ro,1432698409,2853992,567112,1.46
host-10-9-3-167,1432698409,2832600,382944,1.16
host-10-9-3-168,1432698411,2382836,494524,0.51
mosix1.curs.pub.ro,1432698411,2853996,567228,1.34
host-10-9-3-167,1432698411,2832600,383068,1.16
host-10-9-3-168,1432698412,2382840,494624,0.63
mosix1.curs.pub.ro,1432698413,2853996,567468,1.34
host-10-9-3-167,1432698412,2832604,383092,1.07
host-10-9-3-168,1432698414,2382840,494516,0.63
mosix1.curs.pub.ro,1432698415,2854000,567376,1.34
host-10-9-3-167,1432698414,2832608,383068,1.07
host-10-9-3-168,1432698416,2382844,494500,0.63
mosix1.curs.pub.ro,1432698416,2854000,567484,1.23
host-10-9-3-167,1432698416,2832608,383332,1.07
host-10-9-3-168,1432698417,2382844,494632,1.06
mosix1.curs.pub.ro,1432698418,2854004,567460,1.23
host-10-9-3-167,1432698417,2832612,383316,0.98
host-10-9-3-168,1432698419,2382848,494624,1.06
mosix1.curs.pub.ro,1432698420,2854004,567476,1.23
host-10-9-3-167,1432698419,2832612,383340,0.98
host-10-9-3-168,1432698421,2382848,494524,1.06
mosix1.curs.pub.ro,1432698421,2854008,567592,1.13
host-10-9-3-167,1432698421,2832616,383456,0.98
host-10-9-3-168,1432698423,2382852,494756,1.21
mosix1.curs.pub.ro,1432698423,2854008,567612,1.13
host-10-9-3-167,1432698423,2832616,383696,0.90
host-10-9-3-168,1432698424,2382852,494640,1.21
mosix1.curs.pub.ro,1432698425,2854012,567480,1.13
host-10-9-3-167,1432698424,2832620,383828,0.90
host-10-9-3-168,1432698426,2382856,494648,1.21
mosix1.curs.pub.ro,1432698426,2854016,567728,1.04
host-10-9-3-167,1432698426,2832620,383688,0.90
host-10-9-3-168,1432698428,2382856,494872,1.36
mosix1.curs.pub.ro,1432698428,2854020,567620,1.04
host-10-9-3-167,1432698428,2832624,383704,0.83
host-10-9-3-168,1432698429,2382860,494764,1.36
mosix1.curs.pub.ro,1432698430,2854020,567728,1.04
host-10-9-3-167,1432698429,2832624,383844,0.83
host-10-9-3-168,1432698431,2382860,494748,1.36
mosix1.curs.pub.ro,1432698431,2854024,567852,0.96
host-10-9-3-167,1432698431,2832628,383960,0.83
host-10-9-3-168,1432698433,2382864,494872,1.33
mosix1.curs.pub.ro,1432698433,2854024,567752,0.96
host-10-9-3-167,1432698433,2832628,384084,0.77
host-10-9-3-168,1432698434,2382868,495020,1.33
mosix1.curs.pub.ro,1432698435,2854024,567852,0.96
host-10-9-3-167,1432698434,2832632,383944,0.77
host-10-9-3-168,1432698436,2382872,494872,1.33
mosix1.curs.pub.ro,1432698436,2854028,567976,0.88
host-10-9-3-167,1432698436,2832640,383952,0.77
host-10-9-3-168,1432698438,2382876,495028,1.38
mosix1.curs.pub.ro,1432698438,2854028,567984,0.88
host-10-9-3-167,1432698438,2832640,384068,0.70
host-10-9-3-168,1432698439,2382876,494996,1.38
mosix1.curs.pub.ro,1432698440,2854032,568116,0.88
host-10-9-3-167,1432698439,2832644,384084,0.70
host-10-9-3-168,1432698441,2382880,495136,1.38
mosix1.curs.pub.ro,1432698441,2854032,568108,0.81
host-10-9-3-167,1432698441,2832644,384200,0.70
host-10-9-3-168,1432698443,2382880,495120,1.35
mosix1.curs.pub.ro,1432698443,2854040,568224,0.81
host-10-9-3-167,1432698443,2832648,384076,0.65
host-10-9-3-168,1432698444,2382884,495120,1.35
mosix1.curs.pub.ro,1432698445,2854040,568116,0.81
host-10-9-3-167,1432698444,2832648,384084,0.65
host-10-9-3-168,1432698446,2382884,495268,1.35
mosix1.curs.pub.ro,1432698446,2854044,568224,0.75
host-10-9-3-167,1432698446,2832652,384076,0.65
host-10-9-3-168,1432698448,2382888,495252,1.24
mosix1.curs.pub.ro,1432698448,2854044,568224,0.75
host-10-9-3-167,1432698448,2832652,384060,0.60
host-10-9-3-168,1432698449,2382888,495128,1.24
mosix1.curs.pub.ro,1432698450,2854048,568372,0.75
host-10-9-3-167,1432698449,2832656,384332,0.60
host-10-9-3-168,1432698451,2382892,495252,1.24
mosix1.curs.pub.ro,1432698452,2854048,568480,0.69
host-10-9-3-167,1432698451,2832656,384208,0.60
host-10-9-3-168,1432698453,2382892,495244,1.14
mosix1.curs.pub.ro,1432698453,2854052,568356,0.69
host-10-9-3-167,1432698453,2832660,384324,0.55
host-10-9-3-168,1432698455,2382896,495260,1.14
mosix1.curs.pub.ro,1432698455,2854052,568372,0.69
host-10-9-3-167,1432698455,2832660,384308,0.55
host-10-9-3-168,1432698456,2382900,495492,1.14
mosix1.curs.pub.ro,1432698457,2854056,568496,0.63
host-10-9-3-167,1432698456,2832664,384308,0.55
host-10-9-3-168,1432698458,2382900,495368,1.05
mosix1.curs.pub.ro,1432698458,2854060,568612,0.63
host-10-9-3-167,1432698458,2832664,384440,0.50
host-10-9-3-168,1432698460,2382904,495260,1.05
mosix1.curs.pub.ro,1432698460,2854064,568596,0.63
host-10-9-3-167,1432698460,2832668,384308,0.50
host-10-9-3-168,1432698461,2382904,495748,1.05
mosix1.curs.pub.ro,1432698462,2854064,569100,0.58
host-10-9-3-167,1432698461,2832672,384448,0.50
host-10-9-3-168,1432698463,2382908,495624,0.97
mosix1.curs.pub.ro,1432698463,2854068,568976,0.58
host-10-9-3-167,1432698463,2832672,384456,0.46
host-10-9-3-168,1432698465,2382908,495624,0.97
mosix1.curs.pub.ro,1432698465,2854068,569092,0.58
host-10-9-3-167,1432698465,2832676,384456,0.46
host-10-9-3-168,1432698466,2382912,495888,0.97
mosix1.curs.pub.ro,1432698467,2854072,569372,0.53
host-10-9-3-167,1432698466,2832676,384564,0.46
host-10-9-3-168,1432698468,2382912,495872,0.89
mosix1.curs.pub.ro,1432698469,2854076,569340,0.53
host-10-9-3-167,1432698468,2832680,384580,0.43
host-10-9-3-168,1432698470,2382916,495988,0.89
mosix1.curs.pub.ro,1432698470,2854080,569348,0.53
host-10-9-3-167,1432698470,2832680,384440,0.43
host-10-9-3-168,1432698471,2382916,495864,0.89
mosix1.curs.pub.ro,1432698472,2854080,569464,0.49
host-10-9-3-167,1432698471,2832684,384580,0.43
host-10-9-3-168,1432698473,2382920,495988,0.82
mosix1.curs.pub.ro,1432698474,2854084,569340,0.49
host-10-9-3-167,1432698473,2832684,384696,0.39
host-10-9-3-168,1432698475,2382924,496120,0.82
mosix1.curs.pub.ro,1432698475,2854084,569380,0.49
host-10-9-3-167,1432698475,2832692,384688,0.39
host-10-9-3-168,1432698477,2382928,496120,0.82
mosix1.curs.pub.ro,1432698477,2854088,569596,0.61
host-10-9-3-167,1432698477,2832692,384680,0.39
host-10-9-3-168,1432698478,2382932,496136,0.75
mosix1.curs.pub.ro,1432698479,2854088,569480,0.61
host-10-9-3-167,1432698478,2832696,384688,0.36
host-10-9-3-168,1432698480,2382932,496112,0.75
mosix1.curs.pub.ro,1432698480,2854092,569472,0.61
host-10-9-3-167,1432698480,2832696,384680,0.36
host-10-9-3-168,1432698482,2382936,496260,0.75
mosix1.curs.pub.ro,1432698482,2854092,569596,0.80
host-10-9-3-167,1432698482,2832700,384804,0.36
host-10-9-3-168,1432698483,2382936,496128,0.69
mosix1.curs.pub.ro,1432698484,2854096,569588,0.80
host-10-9-3-167,1432698483,2832700,384804,0.33
host-10-9-3-168,1432698485,2382940,496360,0.69
